1.571354616048317387e+00,4.496003608333752766e+01,9.004958706701131632e+01,1.124200782336711200e+02
1.581363244176013705e+00,4.490792996580394458e+01,9.045905402426976138e+01,1.125662105163284963e+02
1.591371872303710022e+00,4.485582384827034730e+01,9.086852098152820645e+01,1.127123427989858726e+02
1.601380500431406340e+00,4.480241695293425153e+01,9.127473748128392117e+01,1.128592332701702503e+02
1.611389128559102657e+00,4.474088019633246915e+01,9.166063862164733678e+01,1.130108624196483902e+02
1.621397756686798974e+00,4.467934343973070099e+01,9.204653976201079502e+01,1.131624915691265443e+02
1.631406384814495292e+00,4.461780668312891862e+01,9.243244090237422483e+01,1.133141207186046984e+02
1.641415012942191609e+00,4.455583958348957196e+01,9.280770118167417593e+01,1.134685486645148842e+02
1.651423641069887704e+00,4.449125893710990454e+01,9.311833769500319136e+01,1.136399741790001059e+02
1.661432269197584022e+00,4.442667829073022290e+01,9.342897420833220679e+01,1.138113996934853418e+02
1.671440897325280339e+00,4.436209764435054126e+01,9.373961072166122221e+01,1.139828252079705777e+02
1.681449525452976657e+00,4.429926249220855539e+01,9.404269301428841743e+01,1.141579757807877940e+02
1.691458153580672974e+00,4.424673406794623531e+01,9.430116943229526782e+01,1.143551219361367259e+02
1.701466781708369291e+00,4.419420564368391524e+01,9.455964585030213243e+01,1.145522680914856437e+02
1.711475409836065609e+00,4.414167721942158096e+01,9.481812226830898283e+01,1.147494142468345757e+02
1.721484037963761704e+00,4.409158729847797531e+01,9.506737312251426886e+01,1.149472596444091295e+02
1.731492666091458021e+00,4.405550459427210797e+01,9.526363062185937736e+01,1.151491216194192617e+02
1.741501294219154339e+00,4.401942189006624062e+01,9.545988812120450007e+01,1.153509835944293940e+02
1.751509922346850656e+00,4.398333918586038038e+01,9.565614562054962278e+01,1.155528455694395404e+02
1.761518550474546974e+00,4.394604730262690140e+01,9.584584367436200125e+01,1.157528298307255312e+02
1.771527178602243291e+00,4.390199500937544030e+01,9.599886846451411770e+01,1.159423159652811250e+02
1.781535806729939608e+00,4.385794271612397921e+01,9.615189325466623416e+01,1.161318020998367047e+02
1.791544434857635926e+00,4.381389042287251812e+01,9.630491804481835061e+01,1.163212882343922985e+02
1.801553062985332243e+00,4.377212719484190018e+01,9.645313063278020138e+01,1.165057149358206061e+02
1.811561691113028338e+00,4.374282665523588776e+01,9.657514345326170258e+01,1.166625958346671013e+02
1.821570319240724656e+00,4.371352611562986823e+01,9.669715627374320377e+01,1.168194767335135964e+02
1.831578947368420973e+00,4.368422557602384870e+01,9.681916909422471917e+01,1.169763576323600915e+02
1.841587575496117291e+00,4.366367228970663206e+01,9.693625627237430820e+01,1.171232465300646908e+02
1.851596203623813608e+00,4.368951747735610525e+01,9.702721613032851167e+01,1.172171343782340074e+02
1.861604831751509925e+00,4.371536266500557844e+01,9.711817598828272935e+01,1.173110222264033098e+02
1.871613459879206243e+00,4.374120785265505873e+01,9.720913584623694703e+01,1.174049100745726122e+02
1.881622088006902338e+00,4.376373568709328765e+01,9.729670793910990767e+01,1.174875466382164007e+02
1.891630716134598655e+00,4.376911209960955063e+01,9.736676456571174754e+01,1.175120116669728816e+02
1.901639344262294973e+00,4.377448851212581360e+01,9.743682119231357319e+01,1.175364766957293767e+02
1.911647972389991290e+00,4.377986492464208368e+01,9.750687781891539885e+01,1.175609417244858719e+02
1.921656600517687608e+00,4.378888889723318556e+01,9.757420868131860914e+01,1.175734699283506899e+02
1.931665228645383925e+00,4.381630265186829121e+01,9.762779714922048413e+01,1.175258166400532787e+02
1.941673856773080242e+00,4.384371640650339685e+01,9.768138561712234491e+01,1.174781633517558816e+02
1.951682484900776560e+00,4.387113016113849540e+01,9.773497408502421990e+01,1.174305100634584704e+02
1.961691113028472877e+00,4.389674620002713823e+01,9.778790864435268304e+01,1.173718084397844308e+02
1.971699741156168972e+00,4.391352041248927662e+01,9.783762704110586128e+01,1.172587670441559453e+02
1.981708369283865290e+00,4.393029462495142212e+01,9.788734543785903952e+01,1.171457256485274456e+02
1.991716997411561607e+00,4.394706883741356052e+01,9.793706383461221776e+01,1.170326842528989459e+02
2.001725625539258147e+00,4.396282747697043192e+01,9.798554514419583938e+01,1.169107216440957160e+02
2.011734253666954242e+00,4.397371136658200186e+01,9.802808843536553240e+01,1.167459372120538461e+02
2.021742881794650337e+00,4.398459525619356469e+01,9.807063172653521121e+01,1.165811527800119620e+02
2.031751509922346877e+00,4.399547914580513464e+01,9.811317501770490423e+01,1.164163683479700779e+02
2.041760138050042972e+00,4.401782913362031024e+01,9.815393128516268462e+01,1.162470808130095463e+02
2.051768766177739511e+00,4.409391240517400945e+01,9.818631306895088073e+01,1.160566905016262922e+02
2.061777394305435607e+00,4.416999567672770866e+01,9.821869485273907685e+01,1.158663001902430381e+02
2.071786022433132146e+00,4.424607894828140786e+01,9.825107663652727297e+01,1.156759098788597839e+02
2.081794650560828241e+00,4.431749945589110951e+01,9.828051294252654202e+01,1.154827512760418671e+02
2.091803278688524337e+00,4.436757885160322701e+01,9.829646802326109878e+01,1.152769224162729955e+02
2.101811906816220876e+00,4.441765824731535872e+01,9.831242310399565554e+01,1.150710935565041098e+02
2.111820534943916972e+00,4.446773764302749044e+01,9.832837818473019809e+01,1.148652646967352382e+02
2.121829163071613511e+00,4.451783796198078846e+01,9.833959888252404369e+01,1.146590006213997412e+02
2.131837791199309606e+00,4.456803184335215917e+01,9.832964884905472047e+01,1.144507903934361508e+02
2.141846419327006146e+00,4.461822572472351567e+01,9.831969881558539726e+01,1.142425801654725461e+02
2.151855047454702241e+00,4.466841960609488638e+01,9.830974878211607404e+01,1.140343699375089557e+02
2.161863675582398336e+00,4.472629488040423951e+01,9.829398710019486884e+01,1.138238083736956980e+02
2.171872303710094876e+00,4.481774068681292533e+01,9.825282636207656140e+01,1.136029706013542722e+02
2.181880931837790971e+00,4.490918649322159695e+01,9.821166562395826816e+01,1.133821328290128605e+02
2.191889559965487511e+00,4.500063229963028277e+01,9.817050488583997492e+01,1.131612950566714346e+02
2.201898188093183606e+00,4.509646958806030170e+01,9.811827276514141261e+01,1.129352436762801517e+02
2.211906816220880145e+00,4.521107048149056595e+01,9.801873564614537315e+01,1.126869159705848489e+02
2.221915444348576241e+00,4.532567137492081599e+01,9.791919852714933370e+01,1.124385882648895745e+02
2.231924072476272780e+00,4.544027226835106603e+01,9.781966140815329425e+01,1.121902605591942717e+02
2.241932700603968875e+00,4.557160027775323385e+01,9.770529960251926127e+01,1.119355300653100898e+02
2.251941328731664971e+00,4.577282373603810584e+01,9.752899178486219967e+01,1.116540450636365733e+02
2.261949956859361510e+00,4.597404719432296361e+01,9.735268396720512385e+01,1.113725600619630569e+02
2.271958584987057606e+00,4.617527065260783559e+01,9.717637614954806224e+01,1.110910750602895405e+02
2.281967213114754145e+00,4.638057147974228656e+01,9.698497631025880139e+01,1.108005146321072374e+02
2.291975841242450240e+00,4.660253944620924926e+01,9.673188452289414840e+01,1.104728564078452138e+02
2.301984469370146780e+00,4.682450741267622618e+01,9.647879273552946700e+01,1.101451981835831759e+02
2.311993097497842875e+00,4.704647537914318889e+01,9.622570094816481401e+01,1.098175399593211523e+02
2.322001725625539414e+00,4.727026556065574425e+01,9.595809989792992667e+01,1.094848491938468840e+02
2.332010353753235510e+00,4.750134460235058498e+01,9.563246179621422982e+01,1.091320282635237646e+02
2.342018981880931605e+00,4.773242364404543991e+01,9.530682369449853297e+01,1.087792073332006311e+02
2.352027610008628145e+00,4.796350268574029485e+01,9.498118559278282191e+01,1.084263864028774833e+02
2.362036238136324240e+00,4.819460618421368281e+01,9.463922339080924928e+01,1.080696385501747017e+02
2.372044866264020779e+00,4.842580543719284947e+01,9.423334818613108155e+01,1.076975157979854885e+02
2.382053494391716875e+00,4.865700469017200192e+01,9.382747298145294224e+01,1.073253930457962753e+02
2.392062122519413414e+00,4.888820394315118278e+01,9.342159777677478871e+01,1.069532702936070621e+02
2.402070750647109509e+00,4.911443331470810847e+01,9.299910679086417531e+01,1.065788237233007720e+02
2.412079378774805605e+00,4.932161147414652191e+01,9.251292197689575403e+01,1.061954691835456828e+02
2.422088006902502144e+00,4.952878963358493536e+01,9.202673716292731854e+01,1.058121146437905793e+02
2.432096635030198239e+00,4.973596779302333459e+01,9.154055234895889726e+01,1.054287601040354900e+02
2.442105263157894779e+00,4.993638121171170496e+01,9.104902088805053495e+01,1.050479634949030014e+02
2.452113891285590874e+00,5.011139912824008036e+01,9.053741758862992128e+01,1.046767696089275148e+02
2.462122519413287414e+00,5.028641704476844154e+01,9.002581428920930762e+01,1.043055757229520282e+02
2.472131147540983509e+00,5.046143496129680273e+01,8.951421098978872237e+01,1.039343818369765415e+02
2.482139775668679604e+00,5.062677655777571317e+01,8.899266933763880161e+01,1.035641539218960361e+02
2.492148403796376144e+00,5.075653426762113440e+01,8.843458019480692656e+01,1.031974782868808660e+02
2.502157031924072239e+00,5.088629197746654143e+01,8.787649105197505150e+01,1.028308026518657243e+02
2.512165660051768779e+00,5.101604968731196266e+01,8.731840190914314803e+01,1.024641270168505685e+02
2.522174288179464874e+00,5.113203896411867788e+01,8.676138459498292832e+01,1.021035719677697813e+02
2.532182916307161413e+00,5.119841817267484885e+01,8.620822926667128172e+01,1.017650704584841748e+02
2.542191544434857509e+00,5.126479738123100560e+01,8.565507393835963512e+01,1.014265689491985967e+02
2.552200172562554048e+00,5.133117658978716236e+01,8.510191861004798852e+01,1.010880674399129902e+02
2.562208800690250143e+00,5.138660534186824691e+01,8.454716324158110297e+01,1.007566715709027818e+02
2.572217428817946239e+00,5.140336529452171987e+01,8.398675773131594724e+01,1.004503674941149285e+02
2.582226056945642778e+00,5.142012524717520705e+01,8.342635222105079151e+01,1.001440634173270752e+02
2.592234685073338873e+00,5.143688519982868002e+01,8.286594671078566421e+01,9.983775934053923606e+01
2.602243313201035413e+00,5.144468470742422994e+01,8.230562228851192685e+01,9.954138928455762425e+01
2.612251941328731508e+00,5.142146728981924753e+01,8.174557855543935148e+01,9.927940622367452761e+01
2.622260569456428048e+00,5.139824987221426511e+01,8.118553482236674768e+01,9.901742316279141676e+01
2.632269197584124143e+00,5.137503245460929691e+01,8.062549108929417230e+01,9.875544010190832012e+01
2.642277825711820682e+00,5.135031545317686152e+01,8.007611960177993637e+01,9.850794667210060140e+01
2.652286453839516778e+00,5.132050895511791566e+01,7.956296906888806575e+01,9.830963017200330967e+01
2.662295081967212873e+00,5.129070245705898401e+01,7.904981853599616670e+01,9.811131367190600372e+01
2.672303710094909412e+00,5.126089595900003815e+01,7.853666800310423923e+01,9.791299717180871198e+01
2.682312338222605508e+00,5.123174207782894030e+01,7.802772215780558440e+01,9.772528094833849366e+01
2.692320966350302047e+00,5.120476033943381822e+01,7.753277101897398893e+01,9.757284624259723671e+01
2.702329594477998143e+00,5.117777860103869614e+01,7.703781988014236504e+01,9.742041153685596555e+01
2.712338222605694682e+00,5.115079686264357406e+01,7.654286874131074114e+01,9.726797683111470860e+01
2.722346850733390777e+00,5.111912670963970129e+01,7.604312177580308685e+01,9.712379725008388220e+01
2.732355478861086873e+00,5.107215026188369222e+01,7.552771784673541333e+01,9.700656822325477435e+01
2.742364106988783412e+00,5.102517381412769737e+01,7.501231391766768297e+01,9.688933919642568071e+01
2.752372735116479507e+00,5.097819736637168830e+01,7.449690998859998103e+01,9.677211016959657286e+01
2.762381363244176047e+00,5.093310642662495979e+01,7.397346449656205891e+01,9.665573849673890550e+01
2.772389991371872142e+00,5.089405457774846298e+01,7.342426269414127660e+01,9.654211284167379858e+01
2.782398619499568682e+00,5.085500272887198037e+01,7.287506089172049428e+01,9.642848718660867746e+01
2.792407247627264777e+00,5.081595087999549776e+01,7.232585908929974039e+01,9.631486153154357055e+01
2.802415875754960872e+00,5.079119998982419304e+01,7.176560064022609708e+01,9.619524355343021682e+01
2.812424503882657412e+00,5.081139496986918402e+01,7.117059273024329968e+01,9.605679256002233046e+01
2.822433132010353507e+00,5.083158994991417501e+01,7.057558482026055913e+01,9.591834156661445832e+01
2.832441760138050046e+00,5.085178492995918020e+01,6.998057691027776173e+01,9.577989057320658617e+01
2.842450388265746142e+00,5.089470192219522460e+01,6.938485072137729048e+01,9.562790158766138404e+01
2.852459016393442681e+00,5.100770512104875820e+01,6.878690899609676990e+01,9.543415457003058577e+01
2.862467644521138777e+00,5.112070831990229181e+01,6.818896727081624931e+01,9.524040755239978751e+01
2.872476272648835316e+00,5.123371151875582541e+01,6.759102554553572872e+01,9.504666053476898924e+01
2.882484900776531411e+00,5.136269405282588707e+01,6.699369800960715793e+01,9.483374004433140669e+01
2.892493528904227507e+00,5.154005846296823279e+01,6.639823010254980318e+01,9.456276653900654594e+01
2.902502157031924046e+00,5.171742287311059272e+01,6.580276219549242001e+01,9.429179303368168519e+01
